SimTime,RunTag,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,random_opt_cost,random_opt_ratio,random_partition_cost,random_bb,random_makespan,random_time,random_dag_makespan,random_lssp_makespan,random_lssp_swprio_makespan,random_best_makespan,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,greedy_time,greedy_dag_makespan,greedy_lssp_makespan,greedy_lssp_swprio_makespan,greedy_best_makespan,diff_gnn_opt_cost,diff_gnn_opt_ratio,diff_gnn_partition_cost,diff_gnn_bb,diff_gnn_makespan,diff_gnn_time,diff_gnn_dag_makespan,diff_gnn_lssp_makespan,diff_gnn_lssp_swprio_makespan,diff_gnn_best_makespan,diff_gnn_order_opt_cost,diff_gnn_order_opt_ratio,diff_gnn_order_partition_cost,diff_gnn_order_bb,diff_gnn_order_makespan,diff_gnn_order_time,diff_gnn_order_dag_makespan,diff_gnn_order_lssp_makespan,diff_gnn_order_lssp_swprio_makespan,diff_gnn_order_best_makespan,gcps_opt_cost,gcps_opt_ratio,gcps_partition_cost,gcps_bb,gcps_makespan,gcps_time,gcps_dag_makespan,gcps_lssp_makespan,gcps_lssp_swprio_makespan,gcps_best_makespan,pso_opt_cost,pso_opt_ratio,pso_partition_cost,pso_bb,pso_makespan,pso_time,pso_dag_makespan,pso_lssp_makespan,pso_lssp_swprio_makespan,pso_best_makespan,dbpso_opt_cost,dbpso_opt_ratio,dbpso_partition_cost,dbpso_bb,dbpso_makespan,dbpso_time,dbpso_dag_makespan,dbpso_lssp_makespan,dbpso_lssp_swprio_makespan,dbpso_best_makespan,clpso_opt_cost,clpso_opt_ratio,clpso_partition_cost,clpso_bb,clpso_makespan,clpso_time,clpso_dag_makespan,clpso_lssp_makespan,clpso_lssp_swprio_makespan,clpso_best_makespan,ccpso_opt_cost,ccpso_opt_ratio,ccpso_partition_cost,ccpso_bb,ccpso_makespan,ccpso_time,ccpso_dag_makespan,ccpso_lssp_makespan,ccpso_lssp_swprio_makespan,ccpso_best_makespan,esa_opt_cost,esa_opt_ratio,esa_partition_cost,esa_bb,esa_makespan,esa_time,esa_dag_makespan,esa_lssp_makespan,esa_lssp_swprio_makespan,esa_best_makespan,shade_opt_cost,shade_opt_ratio,shade_partition_cost,shade_bb,shade_makespan,shade_time,shade_dag_makespan,shade_lssp_makespan,shade_lssp_swprio_makespan,shade_best_makespan,jade_opt_cost,jade_opt_ratio,jade_partition_cost,jade_bb,jade_makespan,jade_time,jade_dag_makespan,jade_lssp_makespan,jade_lssp_swprio_makespan,jade_best_makespan,gl25_opt_cost,gl25_opt_ratio,gl25_partition_cost,gl25_bb,gl25_makespan,gl25_time,gl25_dag_makespan,gl25_lssp_makespan,gl25_lssp_swprio_makespan,gl25_best_makespan,jade_solution_valid,jade_initial_solution_valid,jade_was_repaired,jade_num_repaired_nodes,jade_repair_strategy,jade_area_used,jade_area_budget,jade_validity_note
2026-04-06 16:56:34,20260406-164412,001__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,42,1876.8712304770884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14880.336022652877,7.928266884281876,31334.416908103914,optimize_single_point_makespan_mip,23131.47698733242,2.670820951461792,14880.336022652877,23131.47698733242,,14880.336022652877,,,,,,,,,,,True,True,False,0,,8556.059136186077,8975.250783064486,Valid solution; no area repair needed.
2026-04-06 16:56:37,20260406-164412,002__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,43,1791.6082767873681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13528.671050061861,7.551132256611846,28026.84599038923,optimize_single_point_makespan_mip,20181.78682457203,2.7032084465026855,13528.671050061861,20181.78682457203,,13528.671050061861,,,,,,,,,,,True,True,False,0,,8808.115260992814,8936.375605096488,Valid solution; no area repair needed.
2026-04-06 16:56:40,20260406-164412,003__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,44,1769.2384145917922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13867.3206400444,7.838016926194732,27310.358403525657,optimize_single_point_makespan_mip,19197.562878656772,2.647395610809326,13867.3206400444,19197.562878656772,,13867.3206400444,,,,,,,,,,,True,True,False,0,,8665.522074774393,8962.084489010587,Valid solution; no area repair needed.
2026-04-06 16:56:43,20260406-164412,004__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,45,1936.2066952614375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14658.057815768376,7.5705025974973,29977.782741401552,optimize_single_point_makespan_mip,21451.358581371984,2.5033459663391113,14658.057815768376,21451.358581371984,,14658.057815768376,,,,,,,,,,,True,True,False,0,,8892.640414572168,9179.54920247951,Valid solution; no area repair needed.
2026-04-06 16:56:46,20260406-164412,005__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,46,1847.1713869833952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14040.461578710123,7.601060560839197,30051.400109680908,optimize_single_point_makespan_mip,22772.036117992036,2.623106002807617,14040.461578710123,22772.036117992036,,14040.461578710123,,,,,,,,,,,True,True,False,0,,8910.830464530858,9262.34602748679,Valid solution; no area repair needed.
2026-04-06 16:56:49,20260406-164412,006__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,47,1850.4303047791677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14324.584666530207,7.741218153168821,30114.70676697953,optimize_single_point_makespan_mip,21331.25493749994,2.7259113788604736,14324.584666530207,21331.25493749994,,14324.584666530207,,,,,,,,,,,True,True,False,0,,9303.63902949982,9447.289990085168,Valid solution; no area repair needed.
2026-04-06 16:56:52,20260406-164412,007__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,48,1887.169567964463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15198.340318359567,8.053510705321932,29854.10669045106,optimize_single_point_makespan_mip,21280.278488276585,2.638648271560669,15198.340318359567,21280.278488276585,,15198.340318359567,,,,,,,,,,,True,True,False,0,,9105.162860189257,9443.295346625291,Valid solution; no area repair needed.
2026-04-06 16:56:54,20260406-164412,008__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,49,1776.3908171200344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13285.00145892595,7.4786479027538535,25554.515680252123,optimize_single_point_makespan_mip,17649.72905684548,2.5639219284057617,13285.00145892595,17649.72905684548,,13285.00145892595,,,,,,,,,,,True,True,False,0,,8672.27546330902,9069.390745943314,Valid solution; no area repair needed.
2026-04-06 16:56:57,20260406-164412,009__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,50,1766.3236847249073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13929.79342433591,7.886319786571497,31687.209006789177,optimize_single_point_makespan_mip,23677.275318569402,2.6481852531433105,13929.79342433591,23677.275318569402,,13929.79342433591,,,,,,,,,,,True,True,False,0,,9043.905465333726,9049.90270674697,Valid solution; no area repair needed.
2026-04-06 16:57:00,20260406-164412,010__rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,51,1800.6782090623335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14752.674605268585,8.192843413677306,29447.631819659582,optimize_single_point_makespan_mip,21219.917926451075,2.648395299911499,14752.674605268585,21219.917926451075,,14752.674605268585,,,,,,,,,,,True,True,False,0,,8051.11250930169,8641.017759312173,Valid solution; no area repair needed.
2026-04-07 08:02:50,20260407-080120,rez_net_tosa_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/rez_net_tosa.dot,362,0.1,0.5,1.0,0.5,42,1876.8712304770884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18496.71050396363,9.855077004543293,18496.710503963615,optimize_single_point_makespan_lssp,18496.71050396363,60.59223556518555,18496.71050396363,18496.71050396363,,18496.71050396363,,,,,,,,,,,True,True,False,0,,0.0,8975.250783064486,Valid solution; no area repair needed.
